Player,G,MP,FG%,3P%,eFG%,TRB,AST,STL,BLK,PTS
Josh Smith\smithjo03,3,4.0,.250,,.250,1.3,0.0,0.0,0.0,0.7
Tony Snell\snellto01,75,27.4,.435,.403,.562,1.9,1.3,0.6,0.4,6.9
Marreese Speights\speigma01,52,13.0,.395,.369,.519,2.6,0.8,0.2,0.4,7.7
Nik Stauskas\stausni01,41,12.8,.390,.400,.519,1.6,1.0,0.2,0.1,4.4
Nik Stauskas\stausni01,6,7.5,.250,.000,.250,0.2,0.2,0.7,0.0,0.7
Nik Stauskas\stausni01,35,13.7,.393,.404,.527,1.8,1.1,0.1,0.1,5.1
Lance Stephenson\stephla01,82,22.6,.427,.289,.475,5.2,2.9,0.6,0.2,9.2
David Stockton\stockda01,3,3.0,.667,.667,1.000,0.0,0.0,0.0,0.0,3.3
Julyan Stone\stoneju01,23,7.6,.462,.462,.692,1.3,1.1,0.2,0.1,0.8
Edmond Sumner\sumneed01,1,2.0,1.000,,1.000,1.0,0.0,0.0,0.0,2.0
Caleb Swanigan\swanica01,27,7.0,.400,.125,.408,2.0,0.5,0.2,0.1,2.3
Jayson Tatum\tatumja01,80,30.5,.475,.434,.538,5.0,1.6,1.0,0.7,13.9
Isaiah Taylor\taylois01,67,17.4,.418,.250,.444,1.4,3.1,0.5,0.1,6.6
Jeff Teague\teaguje01,70,33.0,.446,.368,.499,3.0,7.0,1.5,0.3,14.2
Marquis Teague\teaguma01,3,24.7,.250,.250,.281,2.0,4.3,1.3,0.0,3.7
Mirza Teletović\teletmi01,10,15.9,.439,.467,.623,2.3,1.0,0.4,0.1,7.1
Garrett Temple\templga01,65,24.8,.418,.392,.512,2.3,1.9,0.9,0.4,8.4
Miloš Teodosić\teodomi01,45,25.2,.419,.379,.542,2.8,4.6,0.5,0.1,9.5
Jason Terry\terryja01,51,16.0,.383,.348,.513,0.9,1.2,0.8,0.3,3.3
Daniel Theis\theisda01,63,14.9,.541,.310,.579,4.3,0.9,0.5,0.8,5.3
Isaiah Thomas\thomais02,32,26.9,.373,.293,.438,2.1,4.8,0.5,0.1,15.2
Isaiah Thomas\thomais02,15,27.1,.361,.253,.418,2.1,4.5,0.6,0.1,14.7
Isaiah Thomas\thomais02,17,26.8,.383,.327,.456,2.1,5.0,0.4,0.1,15.6
Lance Thomas\thomala01,73,18.5,.382,.403,.476,2.4,0.6,0.4,0.2,4.1
Klay Thompson\thompkl01,73,34.3,.488,.440,.585,3.8,2.5,0.8,0.5,20.0
Tristan Thompson\thomptr01,53,20.2,.562,,.562,6.6,0.6,0.3,0.3,5.8
Sindarius Thornwell\thornsi01,73,15.8,.429,.377,.479,1.9,0.9,0.7,0.3,3.9
Anthony Tolliver\tollian01,79,22.2,.464,.436,.632,3.1,1.1,0.4,0.3,8.9
Karl-Anthony Towns\townska01,82,35.6,.545,.421,.596,12.3,2.4,0.8,1.4,21.3
P.J. Tucker\tuckepj01,82,27.8,.390,.371,.520,5.6,0.9,1.0,0.3,6.1
Evan Turner\turneev01,79,25.7,.447,.318,.484,3.1,2.2,0.6,0.4,8.2
Myles Turner\turnemy01,65,28.2,.479,.357,.523,6.4,1.3,0.6,1.8,12.7
Ekpe Udoh\udohek01,63,12.9,.500,.000,.500,2.4,0.8,0.7,1.2,2.6
Tyler Ulis\ulisty01,71,23.4,.388,.288,.426,1.8,4.4,1.0,0.1,7.8
Jonas Valančiūnas\valanjo01,77,22.4,.568,.405,.590,8.6,1.1,0.4,0.9,12.7
Denzel Valentine\valende01,77,27.2,.417,.386,.517,5.1,3.2,0.8,0.1,10.2
Fred VanVleet\vanvlfr01,76,20.0,.426,.414,.525,2.4,3.2,0.9,0.3,8.6
Rashad Vaughn\vaughra01,28,7.6,.411,.378,.536,0.8,0.5,0.2,0.1,2.3
Rashad Vaughn\vaughra01,22,7.9,.420,.371,.550,0.8,0.5,0.2,0.1,2.7
Rashad Vaughn\vaughra01,1,4.0,,,,0.0,1.0,0.0,0.0,0.0
Rashad Vaughn\vaughra01,5,7.0,.333,.500,.417,0.8,0.0,0.2,0.0,1.0
Noah Vonleh\vonleno01,54,16.2,.444,.303,.487,5.8,0.6,0.4,0.3,4.9
Noah Vonleh\vonleno01,33,14.4,.490,.333,.500,5.1,0.4,0.2,0.3,3.6
Noah Vonleh\vonleno01,21,19.0,.413,.300,.478,6.9,1.0,0.6,0.3,6.9
Nikola Vučević\vucevni01,57,29.5,.475,.314,.513,9.2,3.4,1.0,1.1,16.5
Dwyane Wade\wadedw01,67,22.9,.438,.288,.462,3.8,3.4,0.9,0.7,11.4
Dwyane Wade\wadedw01,46,23.2,.455,.329,.482,3.9,3.5,0.9,0.7,11.2
Dwyane Wade\wadedw01,21,22.2,.409,.220,.427,3.4,3.1,0.9,0.7,12.0
Dion Waiters\waitedi01,30,30.6,.398,.306,.461,2.6,3.8,0.8,0.3,14.3
Kemba Walker\walkeke02,80,34.2,.431,.384,.516,3.1,5.6,1.1,0.3,22.1
John Wall\walljo01,41,34.4,.420,.371,.466,3.7,9.6,1.4,1.1,19.4
Tyrone Wallace\wallaty01,30,28.4,.445,.250,.466,3.5,2.4,0.9,0.4,9.7
Derrick Walton\waltode01,16,9.2,.320,.412,.460,1.0,1.0,0.4,0.2,1.8
Jameel Warney\warneja01,3,9.0,.583,,.583,3.0,0.0,0.0,0.0,5.7
T.J. Warren\warretj01,65,33.0,.498,.222,.507,5.1,1.3,1.0,0.6,19.6
Travis Wear\weartr01,17,13.4,.347,.362,.465,2.2,0.4,0.2,0.3,4.4
James Webb III\webbja01,10,12.0,.250,.211,.333,2.4,0.4,0.1,0.0,1.6
Briante Weber\weberbr01,18,13.2,.442,.364,.488,1.9,1.2,1.0,0.3,2.8
Briante Weber\weberbr01,13,9.1,.409,.444,.500,1.4,1.0,0.8,0.2,2.0
Briante Weber\weberbr01,5,23.8,.476,.000,.476,3.4,1.8,1.6,0.4,4.8
David West\westda01,73,13.7,.571,.375,.575,3.3,1.9,0.6,1.0,6.8
Russell Westbrook\westbru01,80,36.4,.449,.298,.477,10.1,10.3,1.8,0.3,25.4
Andrew White\whitean01,15,13.9,.342,.367,.466,2.3,0.4,0.2,0.1,4.6
Derrick White\whitede01,17,8.2,.485,.615,.606,1.5,0.5,0.2,0.2,3.2
Okaro White\whiteok01,6,13.3,.438,.364,.563,1.8,0.3,0.2,0.2,3.3
Isaiah Whitehead\whiteis01,16,11.3,.465,.389,.506,1.6,1.3,0.5,0.1,6.3
Hassan Whiteside\whiteha01,54,25.3,.540,1.000,.542,11.4,1.0,0.7,1.7,14.0
Andrew Wiggins\wiggian01,82,36.3,.438,.331,.481,4.4,2.0,1.1,0.6,17.7
Jacob Wiley\wileyja01,5,6.6,.250,.500,.375,2.2,0.4,0.2,0.0,0.8
Damien Wilkins\wilkida02,19,8.0,.333,.222,.385,0.8,0.5,0.1,0.1,1.7
Alan Williams\willial03,5,14.0,.389,,.389,4.4,1.6,1.0,0.2,4.0
C.J. Williams\willicj01,38,18.6,.442,.282,.497,1.5,1.1,0.8,0.3,5.5
Derrick Williams\willide02,2,4.5,.250,.000,.250,0.5,0.0,0.0,0.0,1.0
Lou Williams\willilo02,79,32.8,.435,.359,.505,2.5,5.3,1.1,0.2,22.6
Marvin Williams\willima02,78,25.7,.458,.413,.570,4.7,1.2,0.7,0.5,9.5
Matt Williams\willima05,3,3.7,.333,.200,.417,0.3,0.0,0.0,0.0,1.7
Troy Williams\willitr02,21,14.6,.468,.289,.518,3.0,0.8,1.0,0.2,6.3
Troy Williams\willitr02,4,4.3,.222,.000,.222,1.0,0.3,0.3,0.0,1.3
Troy Williams\willitr02,17,17.1,.490,.333,.545,3.5,0.9,1.1,0.2,7.5
D.J. Wilson\wilsodj01,22,3.2,.563,.400,.625,0.5,0.1,0.1,0.0,1.0
Jamil Wilson\wilsoja02,15,18.3,.469,.429,.636,2.1,0.7,0.3,0.5,7.0
Justise Winslow\winslju01,68,24.7,.424,.380,.474,5.4,2.2,0.8,0.5,7.8
Jeff Withey\witheje01,9,4.3,.375,.200,.438,1.1,0.0,0.0,0.3,1.7
Nate Wolters\woltena01,5,3.8,.167,,.167,0.4,0.2,0.0,0.0,0.4
Brandan Wright\wrighbr03,28,13.6,.578,,.578,3.4,0.5,0.5,0.9,5.0
Brandan Wright\wrighbr03,27,13.6,.576,,.576,3.4,0.5,0.5,0.9,5.0
Brandan Wright\wrighbr03,1,15.0,.667,,.667,2.0,0.0,0.0,1.0,4.0
Delon Wright\wrighde01,69,20.8,.465,.366,.530,2.9,2.9,1.0,0.5,8.0
Guerschon Yabusele\yabusgu01,33,7.1,.426,.324,.525,1.6,0.5,0.1,0.2,2.4
James Young\youngja01,6,10.2,.357,.300,.464,0.3,0.3,0.0,0.0,2.8
Joe Young\youngjo01,53,10.5,.430,.379,.497,1.2,0.7,0.3,0.0,3.9
Nick Young\youngni01,80,17.4,.412,.377,.538,1.6,0.5,0.5,0.1,7.3
Thaddeus Young\youngth01,81,32.2,.487,.320,.521,6.3,1.9,1.7,0.4,11.8
Cody Zeller\zelleco01,33,19.0,.545,.667,.551,5.4,0.9,0.4,0.6,7.1
Tyler Zeller\zellety01,66,16.8,.560,.357,.575,4.6,0.7,0.2,0.5,6.7
Tyler Zeller\zellety01,42,16.7,.546,.385,.568,4.6,0.7,0.2,0.5,7.1
Tyler Zeller\zellety01,24,16.9,.590,.000,.590,4.6,0.8,0.3,0.6,5.9
Paul Zipser\zipsepa01,54,15.3,.346,.336,.425,2.4,0.9,0.4,0.3,4.0
Ante Žižić\zizican01,32,6.7,.731,,.731,1.9,0.2,0.1,0.4,3.7
Ivica Zubac\zubaciv01,43,9.5,.500,.000,.500,2.9,0.6,0.2,0.3,3.7
