Player,PER,TS%,WS,BPM,VORP
Kyle Lowry\lowryky01,16.5,.593,4.1,1.6,1.5
Timothé Luwawu-Cabarrot\luwawti01,7.8,.493,0.3,-4.4,-0.6
Trey Lyles\lylestr01,11.4,.574,0.6,-1.8,0.0
Will Magnay\magnawi01,-35.1,.000,0.0,-39.3,0.0
Thon Maker\makerth01,18.6,.657,0.3,0.7,0.1
Théo Maledon\maledth01,8.2,.489,-0.8,-5.0,-1.3
Karim Mané\maneka01,1.3,.362,-0.1,-9.9,-0.2
Terance Mann\mannte01,13.8,.603,3.7,-0.2,0.6
Nico Mannion\mannini01,9.3,.487,0.2,-3.9,-0.2
Boban Marjanović\marjabo01,22.6,.562,1.0,-0.8,0.1
Lauri Markkanen\markkla01,15.2,.619,3.0,0.1,0.7
Naji Marshall\marshna01,11.4,.508,0.9,-1.3,0.1
Caleb Martin\martica02,9.5,.465,0.5,-3.4,-0.3
Cody Martin\martico01,10.6,.500,1.1,-2.0,0.0
Jeremiah Martin\martije02,1.4,.313,-0.3,-9.5,-0.1
Kelan Martin\martike03,13.9,.551,0.4,-2.4,0.0
Kenyon Martin Jr.\martike04,14.6,.590,2.2,-1.8,0.0
Frank Mason III\masonfr01,7.5,.462,0.0,-7.7,-0.1
Garrison Mathews\mathega01,9.7,.635,2.3,-1.8,0.1
Dakota Mathias\mathida01,9.8,.474,0.2,-2.6,0.0
Wesley Matthews\matthwe02,7.2,.517,1.7,-1.7,0.1
Tyrese Maxey\maxeyty01,14.5,.531,1.9,-1.5,0.1
Skylar Mays\mayssk01,16.8,.569,0.8,1.9,0.3
Patrick McCaw\mccawpa01,12.0,1.078,0.1,0.9,0.0
CJ McCollum\mccolcj01,20.8,.577,4.7,3.9,2.4
T.J. McConnell\mccontj01,16.9,.583,4.8,1.4,1.5
Jaden McDaniels\mcdanja02,8.9,.552,1.4,-3.5,-0.6
Jalen McDaniels\mcdanja01,11.4,.554,1.2,-3.2,-0.3
Doug McDermott\mcderdo01,15.6,.635,3.8,-0.6,0.6
Sean McDermott\mcderse01,7.2,.534,0.2,-4.3,-0.1
JaVale McGee\mcgeeja01,17.0,.541,1.0,-2.5,-0.1
JaVale McGee\mcgeeja01,18.4,.554,0.8,-1.1,0.1
JaVale McGee\mcgeeja01,12.9,.498,0.2,-6.6,-0.2
Rodney McGruder\mcgruro01,16.1,.619,0.5,0.7,0.1
Alfonzo McKinnie\mckinal01,15.5,.604,0.8,-0.4,0.1
Jordan McLaughlin\mclaujo01,12.0,.502,1.2,-1.7,0.1
Ben McLemore\mclembe01,8.5,.523,0.2,-3.9,-0.4
Ben McLemore\mclembe01,8.3,.500,-0.2,-4.5,-0.3
Ben McLemore\mclembe01,8.8,.559,0.5,-3.0,-0.1
Nicolò Melli\mellini01,7.9,.441,0.6,-3.5,-0.2
Nicolò Melli\mellini01,5.8,.346,0.0,-3.9,-0.1
Nicolò Melli\mellini01,9.4,.506,0.5,-3.2,-0.1
De'Anthony Melton\meltode01,15.2,.568,2.2,2.3,1.1
Sam Merrill\merrisa01,11.9,.603,0.5,-1.0,0.1
Chimezie Metu\metuch01,14.5,.571,0.6,-3.6,-0.2
Khris Middleton\middlkh01,18.2,.588,6.4,1.3,1.9
Darius Miller\milleda01,15.9,.685,0.6,3.6,0.3
Patty Mills\millspa02,11.8,.570,2.2,-1.2,0.4
Paul Millsap\millspa01,16.4,.565,3.2,1.0,0.9
Shake Milton\miltosh01,14.6,.549,2.8,-1.6,0.1
Donovan Mitchell\mitchdo01,21.3,.569,6.2,4.3,2.8
Adam Mokoka\mokokad01,2.2,.386,-0.1,-9.3,-0.1
Malik Monk\monkma01,13.6,.569,1.0,-1.8,0.0
E'Twaun Moore\mooreet01,10.4,.523,0.4,-2.9,-0.1
Ja Morant\moranja01,16.7,.537,3.2,-0.4,0.8
Juwan Morgan\morgaju01,8.5,.529,0.3,-2.3,0.0
Marcus Morris\morrima03,14.5,.614,3.6,0.0,0.8
Markieff Morris\morrima02,9.3,.509,1.6,-2.6,-0.2
Monte Morris\morrimo01,14.0,.574,2.9,-0.3,0.5
Mychal Mulder\muldemy01,10.8,.613,1.2,-1.8,0.0
Dejounte Murray\murrade01,16.5,.509,3.3,0.8,1.5
Jamal Murray\murraja01,18.3,.592,4.6,2.0,1.7
Mike Muscala\muscami01,14.7,.599,1.3,-0.1,0.3
Svi Mykhailiuk\mykhasv01,10.4,.529,0.3,-2.6,-0.2
Svi Mykhailiuk\mykhasv01,10.2,.527,0.3,-1.8,0.0
Svi Mykhailiuk\mykhasv01,10.6,.531,-0.1,-3.3,-0.2
Abdel Nader\naderab01,13.4,.605,0.7,0.0,0.2
Larry Nance Jr.\nancela02,13.2,.557,1.8,0.4,0.7
Aaron Nesmith\nesmiaa01,9.4,.573,1.1,-3.2,-0.2
Raul Neto\netora01,13.0,.575,2.8,-0.6,0.5
Georges Niang\niangge01,11.4,.602,2.6,-0.3,0.5
Zeke Nnaji\nnajize01,11.3,.615,0.9,-1.7,0.0
Nerlens Noel\noelne01,14.8,.638,5.2,1.4,1.3
Jaylen Nowell\nowelja01,12.3,.528,0.7,-2.8,-0.2
Frank Ntilikina\ntilila01,7.7,.512,0.5,-1.7,0.0
Kendrick Nunn\nunnke01,14.2,.596,2.9,-0.5,0.6
James Nunnally\nunnaja01,8.3,.540,0.0,-2.7,0.0
Jusuf Nurkić\nurkiju01,20.5,.554,2.4,2.5,1.0
David Nwaba\nwabada01,14.4,.557,1.3,-0.8,0.2
Jordan Nwora\nworajo01,16.1,.586,0.4,-1.1,0.1
Royce O'Neale\onealro01,9.9,.599,5.6,1.0,1.7
Semi Ojeleye\ojelese01,8.3,.553,1.2,-2.4,-0.1
Jahlil Okafor\okafoja01,13.1,.644,0.6,-3.2,-0.1
Chuma Okeke\okekech01,11.8,.511,1.3,-1.5,0.1
Josh Okogie\okogijo01,9.1,.524,1.3,-3.3,-0.4
Onyeka Okongwu\okongon01,16.8,.655,1.9,-1.4,0.1
Isaac Okoro\okorois01,7.9,.514,0.9,-5.1,-1.7
KZ Okpala\okpalkz01,5.2,.448,0.1,-7.1,-0.6
Victor Oladipo\oladivi01,14.3,.512,0.4,-1.7,0.1
Victor Oladipo\oladivi01,15.5,.535,0.4,-0.2,0.1
Victor Oladipo\oladivi01,14.9,.508,0.1,-1.3,0.1
Victor Oladipo\oladivi01,8.1,.471,-0.1,-8.7,-0.2
Cameron Oliver\oliveca01,17.2,.619,0.2,-2.0,0.0
Kelly Olynyk\olynyke01,16.4,.610,5.1,1.2,1.6
Kelly Olynyk\olynyke01,12.1,.549,1.9,-0.7,0.4
Kelly Olynyk\olynyke01,22.3,.674,3.2,3.8,1.2
Miye Oni\onimi01,6.4,.517,0.9,-1.7,0.0
Cedi Osman\osmande01,10.3,.488,0.5,-3.2,-0.5
Daniel Oturu\oturuda01,12.5,.471,0.3,-5.2,-0.1
Kelly Oubre Jr.\oubreke01,13.3,.529,2.2,-1.9,0.0
Jabari Parker\parkeja01,14.7,.593,0.3,-0.9,0.0
Jabari Parker\parkeja01,5.0,.571,0.0,-9.1,0.0
Jabari Parker\parkeja01,16.6,.596,0.3,0.7,0.1
Eric Paschall\pascher01,13.4,.561,0.9,-2.7,-0.1
Anžejs Pasečņiks\pasecan01,-40.6,.000,-0.1,-46.6,-0.1
Patrick Patterson\pattepa01,10.9,.571,1.2,-0.6,0.2
Justin Patton\pattoju01,11.6,.488,0.4,-2.2,0.0
Chris Paul\paulch01,21.4,.599,9.2,4.6,3.6
Cameron Payne\payneca01,17.4,.602,3.6,3.1,1.4
Elfrid Payton\paytoel01,11.7,.478,1.0,-3.0,-0.4
Gary Payton II\paytoga02,29.2,.847,0.3,9.2,0.1
Norvel Pelle\pelleno01,11.6,.567,0.2,-2.6,0.0
Norvel Pelle\pelleno01,2.1,.429,0.0,-13.0,-0.1
Norvel Pelle\pelleno01,30.1,.543,0.0,3.2,0.0
Norvel Pelle\pelleno01,15.3,.698,0.2,2.5,0.1
Reggie Perry\perryre01,11.0,.466,0.2,-6.7,-0.2
Theo Pinson\pinsoth01,-8.1,.111,-0.1,-15.7,-0.1
Mason Plumlee\plumlma01,18.7,.638,5.1,2.2,1.6
Jakob Poeltl\poeltja01,17.5,.612,5.7,0.8,1.3
Vincent Poirier\poirivi01,1.6,.273,-0.1,-14.8,-0.1
Aleksej Pokusevski\pokusal01,6.1,.430,-1.9,-6.1,-1.1
Jordan Poole\poolejo01,15.1,.581,1.9,-0.5,0.4
Jontay Porter\portejo01,9.2,.640,0.0,-6.5,-0.1
Kevin Porter Jr.\porteke02,12.5,.528,0.0,-3.5,-0.3
Michael Porter Jr.\portemi01,20.6,.663,6.9,3.1,2.5
Otto Porter Jr.\porteot01,14.5,.552,1.3,0.0,0.3
Otto Porter Jr.\porteot01,14.8,.566,1.2,0.2,0.3
Otto Porter Jr.\porteot01,11.7,.441,0.1,-1.7,0.0
Bobby Portis\portibo01,19.9,.598,4.8,1.5,1.2
Kristaps Porziņģis\porzikr01,21.3,.582,4.3,2.2,1.4
Dwight Powell\poweldw01,16.8,.688,3.8,0.6,0.6
Norman Powell\powelno01,16.2,.618,4.7,0.4,1.3
Norman Powell\powelno01,17.7,.645,3.2,1.5,1.1
Norman Powell\powelno01,14.2,.576,1.5,-1.2,0.2
Taurean Prince\princta02,12.1,.540,1.0,-1.8,0.0
Taurean Prince\princta02,11.7,.565,0.3,-2.2,0.0
Taurean Prince\princta02,12.2,.532,0.7,-1.7,0.0
Payton Pritchard\pritcpa01,12.4,.582,2.5,-0.7,0.4
Immanuel Quickley\quickim01,15.8,.557,3.2,0.9,0.9
Jahmi'us Ramsey\ramseja01,10.5,.498,0.0,-4.5,-0.1
Chasson Randle\randlch01,7.4,.515,0.0,-5.9,-0.8
Julius Randle\randlju01,19.7,.567,7.8,3.8,3.9
Cam Reddish\reddica01,9.3,.488,0.4,-3.2,-0.2
J.J. Redick\redicjj01,9.9,.564,0.7,-3.5,-0.3
J.J. Redick\redicjj01,10.9,.575,0.8,-2.8,-0.1
J.J. Redick\redicjj01,5.9,.516,-0.1,-6.0,-0.1
Paul Reed\reedpa01,21.2,.540,0.6,-1.0,0.0
Naz Reid\reidna01,18.2,.599,3.2,-0.2,0.6
Cameron Reynolds\reynoca01,6.5,.417,0.0,-8.1,-0.1
Cameron Reynolds\reynoca01,6.2,.500,0.0,-8.0,0.0
Cameron Reynolds\reynoca01,6.5,.406,0.0,-8.2,-0.1
Nick Richards\richani01,5.5,.542,0.0,-8.0,-0.1
Josh Richardson\richajo01,11.9,.537,2.4,-1.7,0.1
Grant Riller\rillegr01,23.6,.750,0.1,5.1,0.0
Austin Rivers\riverau01,9.9,.551,1.3,-1.9,0.0
Austin Rivers\riverau01,9.5,.545,0.6,-2.2,0.0
Austin Rivers\riverau01,10.3,.558,0.7,-1.7,0.0
Andre Roberson\roberan03,4.2,.202,-0.1,-6.1,-0.1
Duncan Robinson\robindu01,11.0,.628,3.7,-1.0,0.6
Glenn Robinson III\robingl02,9.0,.554,0.3,-4.0,-0.2
Jerome Robinson\robinje01,4.1,.400,-0.4,-7.0,-0.4
Justin Robinson\robinju01,6.0,.453,0.0,-6.8,-0.1
Mitchell Robinson\robinmi01,17.7,.642,3.4,1.2,0.7
Isaiah Roby\robyis01,11.9,.555,1.3,-3.3,-0.5
Rajon Rondo\rondora01,13.2,.544,1.3,-0.2,0.4
Rajon Rondo\rondora01,9.9,.478,0.2,-2.5,0.0
Rajon Rondo\rondora01,16.8,.609,1.1,2.3,0.4
Derrick Rose\rosede01,18.3,.550,3.1,1.9,1.3
Derrick Rose\rosede01,17.1,.517,0.4,0.6,0.2
Derrick Rose\rosede01,18.8,.565,2.8,2.4,1.0
Terrence Ross\rosste01,13.2,.530,0.9,-2.3,-0.1
Terry Rozier\roziete01,17.1,.575,5.2,1.6,2.2
Ricky Rubio\rubiori01,13.5,.516,3.1,-1.9,0.0
D'Angelo Russell\russeda01,17.6,.555,1.6,1.6,1.1
Domantas Sabonis\sabondo01,20.6,.601,6.9,3.8,3.3
Luka Šamanić\samanlu01,9.8,.518,0.1,-4.9,-0.2
JaKarr Sampson\sampsja02,10.9,.533,0.3,-7.5,-0.4
Dario Šarić\saricda01,14.3,.567,1.7,-2.0,0.0
Tomáš Satoranský\satorto01,13.8,.614,3.1,-0.5,0.5
Dennis Schröder\schrode01,13.8,.543,3.8,-1.2,0.4
Mike Scott\scottmi01,6.8,.492,1.0,-2.8,-0.2
Jay Scrubb\scrubja01,6.3,.458,-0.1,-10.9,-0.2
Collin Sexton\sextoco01,18.0,.573,3.5,-0.2,1.0
Landry Shamet\shamela01,10.3,.578,1.8,-2.4,-0.2
Iman Shumpert\shumpim01,-0.4,.250,0.0,-12.6,0.0
Pascal Siakam\siakapa01,17.7,.547,4.2,0.8,1.4
Chris Silva\silvach01,11.5,.708,0.2,-5.5,-0.1
Chris Silva\silvach01,13.4,.765,0.2,-3.9,0.0
Chris Silva\silvach01,-5.9,.333,0.0,-20.6,0.0
Ben Simmons\simmobe01,18.3,.584,6.0,2.9,2.3
Anfernee Simons\simonan01,12.3,.589,1.8,-1.0,0.3
Deividas Sirvydis\sirvyde01,5.7,.481,0.0,-5.4,-0.1
Alen Smailagić\smailal01,8.9,.472,0.0,-5.3,-0.1
Marcus Smart\smartma01,13.8,.539,3.3,-0.3,0.7
Dennis Smith Jr.\smithde03,13.6,.492,0.6,0.4,0.3
Dennis Smith Jr.\smithde03,6.8,.356,0.0,-3.8,0.0
Dennis Smith Jr.\smithde03,14.1,.504,0.6,0.7,0.3
Ish Smith\smithis01,11.6,.473,1.1,-1.5,0.1
Jalen Smith\smithja04,8.4,.499,0.1,-6.1,-0.2
Tony Snell\snellto01,9.5,.708,2.0,-0.5,0.4
Ray Spalding\spaldra01,0.8,.410,-0.1,-14.3,-0.1
Cassius Stanley\stanlca01,5.5,.383,-0.1,-11.2,-0.2
Lamar Stevens\stevela01,10.5,.521,0.4,-4.2,-0.3
Isaiah Stewart\stewais01,16.4,.597,4.0,-1.1,0.3
Max Strus\strusma01,12.1,.597,0.9,-2.2,0.0
Edmond Sumner\sumneed01,12.7,.626,1.4,-2.8,-0.2
Jae'Sean Tate\tateja01,13.8,.576,3.8,-1.4,0.3
Jayson Tatum\tatumja01,21.3,.576,6.5,3.9,3.4
Jeff Teague\teaguje01,12.3,.562,1.6,-2.2,-0.1
Jeff Teague\teaguje01,11.4,.542,0.8,-2.7,-0.1
Jeff Teague\teaguje01,14.1,.598,0.8,-1.4,0.1
Garrett Temple\templga01,8.2,.525,1.6,-3.1,-0.4
Tyrell Terry\terryty01,6.0,.318,-0.1,-5.0,0.0
Daniel Theis\theisda01,15.0,.609,4.3,0.0,0.8
Daniel Theis\theisda01,15.0,.625,2.9,0.4,0.6
Daniel Theis\theisda01,14.9,.584,1.4,-0.7,0.2
Brodric Thomas\thomabr01,8.0,.487,0.1,-4.4,-0.2
Brodric Thomas\thomabr01,7.2,.496,0.0,-6.5,0.0
Brodric Thomas\thomabr01,8.0,.487,0.1,-4.3,-0.2
Isaiah Thomas\thomais02,2.4,.412,-0.2,-13.1,-0.1
Khyri Thomas\thomakh01,21.3,.586,0.5,2.4,0.2
Matt Thomas\thomama02,9.1,.522,0.2,-4.6,-0.2
Matt Thomas\thomama02,8.2,.545,0.1,-3.9,-0.1
Matt Thomas\thomama02,10.5,.499,0.1,-5.5,-0.1
Tristan Thompson\thomptr01,14.2,.540,2.9,-2.5,-0.2
Sindarius Thornwell\thornsi01,6.6,.414,0.0,-4.7,-0.2
Sindarius Thornwell\thornsi01,4.5,.388,-0.1,-5.3,-0.1
Sindarius Thornwell\thornsi01,7.7,.434,0.1,-4.4,-0.1
Matisse Thybulle\thybuma01,10.1,.508,2.8,1.9,1.3
Killian Tillie\tilliki02,8.5,.461,0.2,-3.7,-0.1
Xavier Tillman Sr.\tillmxa01,14.7,.605,2.9,-0.2,0.5
Anthony Tolliver\tollian01,4.0,.433,0.1,-7.0,-0.1
Obi Toppin\toppiob01,12.7,.574,1.5,-0.7,0.2
Juan Toscano-Anderson\toscaju01,12.6,.676,3.0,0.8,0.8
Axel Toupane\toupaax01,9.0,.497,0.1,-3.0,0.0
Karl-Anthony Towns\townska01,23.1,.612,5.4,4.5,2.8
Gary Trent Jr.\trentga02,12.1,.534,1.7,-2.3,-0.1
Gary Trent Jr.\trentga02,12.4,.550,1.5,-1.9,0.0
Gary Trent Jr.\trentga02,11.3,.501,0.2,-3.1,-0.2
P.J. Tucker\tuckepj01,5.5,.510,1.0,-4.1,-0.7
P.J. Tucker\tuckepj01,5.5,.500,0.4,-4.6,-0.6
P.J. Tucker\tuckepj01,5.7,.539,0.5,-2.9,-0.1
Rayjon Tucker\tuckera01,15.1,.645,0.2,-3.4,0.0
Myles Turner\turnemy01,15.3,.599,3.3,0.4,0.9
Jonas Valančiūnas\valanjo01,24.4,.636,7.8,3.0,2.2
Denzel Valentine\valende01,10.1,.479,0.7,-2.7,-0.2
Jarred Vanderbilt\vandeja01,16.2,.612,3.1,-0.1,0.5
Fred VanVleet\vanvlfr01,16.8,.534,4.3,2.5,2.2
Anderson Varejão\varejan01,12.9,.326,0.0,-7.1,0.0
Devin Vassell\vassede01,10.6,.524,1.5,-1.5,0.1
Gabe Vincent\vincega01,7.6,.498,0.2,-5.4,-0.6
Noah Vonleh\vonleno01,-19.0,.000,-0.1,-26.7,-0.1
Nikola Vučević\vucevni01,22.9,.560,6.3,5.3,4.4
Nikola Vučević\vucevni01,23.5,.565,3.9,5.9,3.0
Nikola Vučević\vucevni01,21.8,.550,2.4,4.4,1.4
Dean Wade\wadede01,11.3,.573,2.0,-1.3,0.2
Moritz Wagner\wagnemo01,12.5,.580,1.2,-2.6,-0.1
Moritz Wagner\wagnemo01,15.4,.614,1.0,-0.1,0.2
Moritz Wagner\wagnemo01,-1.0,.370,-0.2,-10.3,-0.1
Moritz Wagner\wagnemo01,11.5,.563,0.4,-4.0,-0.1
Kemba Walker\walkeke02,17.7,.559,3.3,2.1,1.4
Lonnie Walker IV\walkelo01,9.8,.523,0.4,-3.7,-0.7
John Wall\walljo01,15.4,.503,-0.2,-0.7,0.4
Brad Wanamaker\wanambr01,9.5,.489,0.9,-4.0,-0.5
Brad Wanamaker\wanambr01,8.5,.468,0.5,-3.5,-0.2
Brad Wanamaker\wanambr01,10.9,.518,0.4,-4.8,-0.3
T.J. Warren\warretj01,11.6,.560,0.1,-5.5,-0.1
P.J. Washington\washipj01,13.4,.549,2.7,-0.9,0.6
Yuta Watanabe\watanyu01,12.2,.565,1.5,-0.7,0.2
Tremont Waters\watertr01,14.6,.541,0.4,0.3,0.1
Paul Watson\watsopa01,10.9,.649,0.6,-1.3,0.1
Quinndary Weatherspoon\weathqu01,9.6,.547,0.1,-5.0,-0.1
Russell Westbrook\westbru01,19.5,.509,3.7,3.7,3.4
Coby White\whiteco01,12.0,.540,2.4,-2.4,-0.2
Derrick White\whitede01,15.0,.550,1.9,1.3,0.9
Hassan Whiteside\whiteha01,19.2,.566,0.9,-2.2,0.0
Greg Whittington\whittgr01,-10.2,.000,-0.1,-17.2,0.0
Andrew Wiggins\wiggian01,15.0,.568,3.9,-0.4,1.0
Grant Williams\willigr01,7.5,.546,1.1,-3.7,-0.5
Kenrich Williams\willike04,14.0,.599,2.8,-0.7,0.4
Lou Williams\willilo02,14.0,.519,1.7,-2.5,-0.2
Lou Williams\willilo02,15.7,.529,1.6,-1.5,0.1
Lou Williams\willilo02,10.8,.498,0.0,-4.3,-0.3
Patrick Williams\willipa01,10.5,.562,2.5,-2.4,-0.2
Robert Williams\williro04,25.7,.719,5.3,6.0,2.0
Zion Williamson\willizi01,27.1,.649,8.7,5.8,4.0
D.J. Wilson\wilsodj01,11.5,.511,0.3,-3.3,-0.1
D.J. Wilson\wilsodj01,8.4,.490,0.0,-5.1,-0.1
D.J. Wilson\wilsodj01,12.5,.518,0.2,-2.7,-0.1
Dylan Windler\windldy01,10.8,.567,0.5,-1.7,0.0
Justise Winslow\winslju01,6.2,.395,-0.7,-6.0,-0.5
Cassius Winston\winstca01,10.8,.575,0.1,-3.2,0.0
James Wiseman\wisemja01,13.1,.552,0.7,-5.0,-0.6
Christian Wood\woodch01,20.0,.591,2.8,1.4,1.1
Robert Woodard II\woodaro01,12.5,.425,0.0,-5.3,0.0
Delon Wright\wrighde01,16.3,.562,4.3,2.2,1.8
Delon Wright\wrighde01,16.5,.562,2.9,2.9,1.3
Delon Wright\wrighde01,15.9,.563,1.3,1.2,0.6
Thaddeus Young\youngth01,20.3,.578,5.1,3.3,2.2
Trae Young\youngtr01,23.0,.589,7.2,3.7,3.0
Cody Zeller\zelleco01,18.2,.599,3.3,-0.5,0.4
Ivica Zubac\zubaciv01,19.1,.693,6.9,1.0,1.2
